po_id,date_id,store_id,supplier_id,product_id,employee_id,po_number,po_status,quantity_ordered,unit_cost,total_cost,expected_delivery_date,actual_delivery_date,is_emergency_order,lead_time_days,shipping_cost
1360,222,27,47,550,354,PO-mNQKTG-86621453,In Transit,54,12.17,657.18,2024-08-23,,False,14,337.72
1361,276,34,21,106,266,PO-OoikUi-00917487,In Transit,161,150.21,24183.81,2024-10-18,,False,16,161.7
1362,157,50,24,742,50,PO-FmHxKg-67868275,Partially Delivered,52,20.33,1057.16,2024-06-10,2024-06-14,False,5,170.37
1363,293,37,80,442,162,PO-GvEqCa-20629063,Ordered,47,255.76,12020.72,2024-11-12,,False,24,145.34
1364,349,39,26,335,296,PO-SWgoRU-47221452,In Transit,85,92.8,7888.0,2024-12-29,,False,15,420.21
1365,22,33,96,70,33,PO-TrmvYE-04540433,Delivered,88,109.58,9643.04,2024-01-31,2024-02-02,False,9,225.98
1366,74,34,91,656,266,PO-YMjjRR-61514150,Canceled,18,175.14,3152.52,2024-03-26,,False,12,466.8
1367,76,42,40,158,42,PO-kDxRQr-18492293,Partially Delivered,87,235.54,20491.98,2024-03-22,2024-03-25,False,6,386.87
1368,307,14,8,384,14,PO-HSZyRw-45619455,In Transit,182,290.4,52852.8,2024-11-21,,False,19,495.95
1369,65,11,72,271,11,PO-tqnjew-64965471,Partially Delivered,54,143.21,7733.34,2024-03-24,2024-03-26,False,19,428.85
1370,286,8,23,528,360,PO-ASVVJt-23619144,Delivered,156,264.92,41327.52,2024-10-21,2024-10-25,True,9,714.91
1371,206,23,88,539,257,PO-pmBMLj-38370182,Ordered,47,42.47,1996.09,2024-08-01,,False,8,405.03
1372,187,6,76,422,6,PO-JYDMwY-75099718,Ordered,20,171.24,3424.8,2024-07-29,,False,24,244.45
1373,200,49,43,89,483,PO-HoxVIx-31851372,Partially Delivered,10,220.43,2204.3,2024-07-30,2024-08-01,False,12,273.47
1374,144,45,34,8,201,PO-RXegGp-64343191,Canceled,75,245.31,18398.25,2024-06-18,,False,26,317.44
1375,100,7,49,910,7,PO-cimEAN-50233504,In Transit,133,208.22,27693.26,2024-04-18,,False,9,351.15
1376,363,1,90,867,1,PO-ZYDYrF-83884794,Partially Delivered,90,98.71,8883.9,2025-01-23,2025-01-22,False,26,140.55
1377,326,41,75,804,427,PO-KzFTsm-43671713,Partially Delivered,187,195.29,36519.23,2024-12-16,2024-12-16,False,25,211.74
1378,187,4,10,454,366,PO-uenjLG-78683810,Partially Delivered,48,145.64,6990.72,2024-07-31,2024-08-02,False,26,213.6
1379,326,49,71,874,163,PO-YlGFyS-07622068,Ordered,135,259.22,34994.7,2024-11-22,,False,1,415.35
1380,139,18,49,844,417,PO-dKquDI-86242641,In Transit,88,199.07,17518.16,2024-05-27,,False,9,254.63
1381,92,7,75,646,155,PO-FfAKSb-91780346,Partially Delivered,61,177.37,10819.57,2024-04-26,2024-04-27,False,25,483.42
1382,59,38,26,939,433,PO-ArYqWG-98634553,In Transit,94,156.95,14753.3,2024-03-14,,False,15,364.33
1383,240,24,89,364,212,PO-XeGHCT-03010047,Delivered,38,40.63,1543.94,2024-09-16,2024-09-15,False,20,99.75
1384,311,7,46,819,338,PO-oGGGKO-54967430,In Transit,94,49.24,4628.56,2024-11-27,,False,21,131.64
1385,308,2,16,856,2,PO-YDJTRw-82050858,Delivered,36,235.02,8460.72,2024-12-01,2024-12-03,False,28,316.94
1386,35,41,73,285,55,PO-FmiERw-26335580,Canceled,183,99.33,18177.39,2024-03-03,,False,28,180.46
1387,358,46,65,98,323,PO-oEDKxs-02551807,Delivered,20,262.53,5250.6,2025-01-02,2025-01-07,False,10,340.73
1388,216,48,67,845,453,PO-wszctH-36852890,Canceled,149,27.2,4052.8,2024-08-30,,False,27,131.11
1389,2,45,15,517,201,PO-PQePfZ-50369303,Canceled,23,278.25,6399.75,2024-01-22,,False,20,408.05
1390,290,3,65,193,3,PO-OCDwFq-64047220,Canceled,31,169.03,5239.93,2024-10-26,,False,10,250.05
1391,311,27,58,900,354,PO-aUwtjH-17814220,In Transit,48,103.43,4964.64,2024-11-14,,False,8,246.15
1392,40,17,12,770,81,PO-zWlPlG-83224499,In Transit,24,289.5,6948.0,2024-02-15,,False,6,171.65
1393,352,16,86,634,470,PO-WgmLxj-37292847,In Transit,11,177.17,1948.87,2025-01-11,,False,25,127.22
1394,266,44,38,784,44,PO-wKyBqu-09797479,Partially Delivered,142,193.0,27406.0,2024-10-14,2024-10-13,False,22,376.61
1395,223,4,77,119,273,PO-ERwEEo-17051244,Ordered,80,18.02,1441.6,2024-08-12,,False,2,200.26
1396,18,37,55,964,37,PO-BUOACk-20177031,Canceled,174,300.81,52340.94,2024-02-15,,False,28,180.92
1397,11,19,77,901,211,PO-uxmwsx-63468663,Ordered,187,225.67,42200.29,2024-01-13,,False,2,407.75
1398,71,19,5,719,19,PO-ZvNHLD-62814513,In Transit,136,244.29,33223.44,2024-03-19,,False,8,168.95
1399,324,14,42,862,14,PO-fqdJzA-15683323,Ordered,60,74.93,4495.8,2024-12-04,,False,15,213.39
1400,263,28,90,694,103,PO-SRXKFC-37736177,In Transit,25,21.61,540.25,2024-10-15,,False,26,348.42
1401,359,44,99,596,44,PO-UMxYcm-03096475,Canceled,102,272.66,27811.32,2025-01-17,,False,24,462.38
1402,165,8,56,186,8,PO-jxAPaf-95205347,In Transit,35,169.77,5941.95,2024-06-21,,True,8,327.45
1403,47,43,64,469,132,PO-LWUmdX-83631475,Delivered,92,137.86,12683.12,2024-03-10,2024-03-10,False,23,479.39
1404,9,40,17,94,40,PO-dAzbsc-97377716,In Transit,32,183.31,5865.92,2024-01-22,,False,13,171.83
1405,327,37,57,926,162,PO-WqtEuU-16488051,Ordered,29,247.67,7182.43,2024-11-26,,False,4,274.31
1406,121,39,25,641,296,PO-YMkAOC-29538229,Ordered,181,82.52,14936.12,2024-05-08,,False,8,130.71
1407,224,39,83,76,187,PO-jmdhDL-19911872,Partially Delivered,17,113.03,1921.51,2024-09-09,2024-09-12,False,29,225.35
1408,176,34,53,268,108,PO-RtzmLo-70841446,Canceled,90,82.46,7421.4,2024-07-01,,False,7,452.77
1409,105,14,11,522,14,PO-lPYMMm-21943969,Partially Delivered,158,262.49,41473.42,2024-04-20,2024-04-24,False,6,370.42
1410,268,16,98,866,470,PO-dBLQLe-27713222,Partially Delivered,131,25.43,3331.33,2024-10-19,2024-10-17,False,25,235.15
1411,125,24,36,208,170,PO-HMILhD-87145697,Canceled,102,124.05,12653.1,2024-06-02,,False,29,415.06
1412,333,43,58,900,59,PO-UxrikI-40852482,Delivered,159,93.02,14790.18,2024-12-02,2024-12-06,True,4,666.33
1413,263,17,43,941,286,PO-iSHQKx-48448053,Ordered,43,282.5,12147.5,2024-10-01,,False,12,491.84
1414,218,26,73,285,26,PO-jRxiyb-18947561,Ordered,140,83.94,11751.6,2024-09-02,,False,28,448.39
1415,52,7,48,87,191,PO-KYeunt-21911068,Ordered,150,165.89,24883.5,2024-03-15,,False,23,286.93
1416,339,20,24,358,20,PO-FGlYol-64194439,Ordered,62,159.32,9877.84,2024-12-09,,False,5,372.56
1417,285,12,23,495,95,PO-jsoQwZ-50518597,Canceled,93,59.76,5557.68,2024-10-30,,False,19,316.33
1418,343,40,89,364,40,PO-WpwaTM-88284421,Partially Delivered,160,39.89,6382.4,2024-12-28,2024-12-31,False,20,313.63
1419,136,32,19,821,153,PO-eYvCdG-17147973,Partially Delivered,187,97.97,18320.39,2024-06-06,2024-06-07,False,22,421.84
1420,327,31,60,270,463,PO-PBGvgM-38558704,Ordered,36,249.21,8971.56,2024-12-11,,False,19,195.14
1421,164,48,3,587,48,PO-MXfXru-64638313,Canceled,91,249.96,22746.36,2024-06-26,,False,14,393.86
1422,170,8,24,288,8,PO-wbjqcy-88488667,Canceled,111,190.78,21176.58,2024-06-23,,False,5,120.2
1423,69,39,47,188,296,PO-qjBopt-07544733,Partially Delivered,164,13.91,2281.24,2024-03-16,2024-03-20,True,7,329.53
1424,127,38,40,588,188,PO-fPQRiR-29505147,Partially Delivered,36,70.33,2531.88,2024-05-12,2024-05-10,False,6,187.86
1425,229,1,17,955,1,PO-DgiBad-97978827,Canceled,85,251.1,21343.5,2024-08-29,,False,13,108.89
1426,190,49,82,118,163,PO-lNvreN-70873459,Canceled,168,14.79,2484.72,2024-08-04,,False,27,117.07
1427,359,39,28,678,262,PO-oUPOUt-16846315,Canceled,64,96.71,6189.44,2025-01-02,,False,9,346.4
1428,128,5,59,206,444,PO-cZMYbe-19406789,Partially Delivered,133,119.75,15926.75,2024-05-20,2024-05-23,False,13,147.97
1429,153,34,35,437,108,PO-BZsxhP-02944069,Ordered,24,142.11,3410.64,2024-06-16,,False,15,193.45
1430,78,20,26,749,356,PO-KYJLYO-46648289,Ordered,21,41.39,869.19,2024-04-02,,False,15,222.39
1431,316,32,94,851,32,PO-NipVJs-10655497,Canceled,174,69.26,12051.24,2024-11-18,,False,7,139.22
1432,9,49,7,310,483,PO-oiTVSs-25431669,Ordered,137,187.16,25640.92,2024-01-23,,False,14,460.68
1433,230,41,20,838,458,PO-rTqmDx-45270736,Partially Delivered,180,107.95,19431.0,2024-08-25,2024-08-27,False,8,372.03
1434,23,10,92,175,10,PO-tTbFPM-83797724,In Transit,83,193.54,16063.82,2024-01-31,,False,8,273.02
1435,81,29,11,820,290,PO-RprLKs-16443605,In Transit,113,145.31,16420.03,2024-03-27,,False,6,460.58
1436,245,31,69,14,31,PO-Rckcxg-29665985,Ordered,119,31.07,3697.33,2024-09-14,,False,13,346.4
1437,324,16,79,259,258,PO-lfJIII-40905044,In Transit,65,269.42,17512.3,2024-12-09,,False,20,369.13
1438,44,29,88,723,29,PO-hhvKCs-49403801,Partially Delivered,74,200.24,14817.76,2024-02-21,2024-02-22,False,8,430.95
1439,85,49,55,670,163,PO-saLVVp-35911079,In Transit,86,32.24,2772.64,2024-04-22,,False,28,380.6
1440,197,10,68,255,10,PO-LezGHD-23083437,Ordered,114,33.14,3777.96,2024-08-06,,False,22,72.29
1441,88,40,20,608,40,PO-lhXRRg-35979855,Partially Delivered,140,219.77,30767.8,2024-04-01,2024-04-05,True,4,459.58
1442,3,14,45,361,14,PO-Qjbxak-52429242,Delivered,129,136.61,17622.69,2024-01-13,2024-01-16,False,10,332.51
1443,109,4,76,422,366,PO-ElNGVw-89705806,Canceled,141,145.58,20526.78,2024-05-12,,False,24,348.46
1444,288,12,25,641,142,PO-JVdOIP-36854894,Canceled,128,89.59,11467.52,2024-10-22,,False,8,448.3
1445,179,5,22,500,444,PO-RGuwIA-59058663,In Transit,56,68.02,3809.12,2024-07-27,,False,30,213.03
1446,117,39,1,318,262,PO-dpqbDc-31623319,In Transit,121,98.71,11943.91,2024-05-02,,True,6,477.29
1447,166,40,100,478,40,PO-TonGeQ-82210444,In Transit,47,162.85,7653.95,2024-07-09,,False,25,319.25
1448,252,42,95,283,435,PO-bwWfGc-93374081,Delivered,152,159.75,24282.0,2024-09-28,2024-09-27,False,20,161.76
1449,256,34,85,737,34,PO-NHmRzn-04339053,Partially Delivered,94,53.56,5034.64,2024-09-22,2024-09-24,False,10,440.94
1450,70,48,21,991,156,PO-FGIzBw-30660625,Delivered,118,37.55,4430.9,2024-03-26,2024-03-31,False,16,302.44
1451,96,32,98,176,32,PO-TsBlDb-26034725,Ordered,120,244.19,29302.8,2024-04-30,,False,25,124.05
1452,222,29,25,258,100,PO-ytAuem-32916368,Canceled,29,104.07,3018.03,2024-08-17,,False,8,208.25
1453,294,27,4,336,354,PO-nTeMJt-97872009,Partially Delivered,102,57.19,5833.38,2024-10-25,2024-10-25,False,5,369.13
1454,40,42,12,246,390,PO-hiqwQw-85538616,Partially Delivered,200,236.9,47380.0,2024-02-15,2024-02-16,False,6,232.4
1455,274,19,100,411,211,PO-jozqgE-30492631,Ordered,38,179.79,6832.02,2024-10-25,,False,25,120.95
1456,53,20,54,447,20,PO-tdaiTD-43283484,In Transit,125,71.54,8942.5,2024-03-06,,False,13,365.56
1457,62,29,72,271,29,PO-gQCURw-82483673,In Transit,176,125.88,22154.88,2024-03-21,,False,19,213.12
1458,349,22,2,699,407,PO-ZIZikS-08528865,Ordered,76,230.33,17505.08,2024-12-26,,False,12,432.09
1459,6,37,15,374,368,PO-ePPmvD-11280546,Canceled,125,169.46,21182.5,2024-01-26,,False,20,485.88
1460,301,6,79,420,6,PO-CNskxt-88475692,Canceled,28,167.54,4691.12,2024-11-16,,False,20,188.13
1461,5,25,42,221,134,PO-VgvkEu-91813071,Ordered,200,224.97,44994.0,2024-01-20,,False,15,468.87
1462,13,14,17,247,14,PO-GlAVUy-82525875,In Transit,49,263.79,12925.71,2024-01-26,,False,13,395.37
1463,264,37,41,868,368,PO-YYvzys-16225555,Canceled,145,37.13,5383.85,2024-09-23,,False,3,295.36
1464,125,44,42,859,44,PO-jGXbTL-08606331,Ordered,174,107.51,18706.74,2024-05-19,,False,15,50.01
1465,142,15,87,713,336,PO-fWWOVW-89071941,Canceled,18,289.11,5203.98,2024-06-16,,False,26,221.06
1466,84,19,76,356,19,PO-MUHKai-21248388,Partially Delivered,155,308.33,47791.15,2024-04-17,2024-04-19,False,24,371.26
1467,216,16,18,367,349,PO-zdodlS-79745108,Canceled,50,56.61,2830.5,2024-08-23,,False,20,129.31
1468,364,3,21,626,491,PO-TgNbDS-62583648,Ordered,171,16.8,2872.8,2025-01-14,,False,16,236.77
1469,322,44,54,447,44,PO-lMsnmj-44006300,Delivered,43,72.18,3103.74,2024-11-30,2024-11-29,False,13,149.89
1470,169,27,21,626,354,PO-vzAOdm-09683893,Canceled,178,16.37,2913.86,2024-07-03,,False,16,279.39
1471,331,19,45,781,456,PO-qMCvTD-93941582,Ordered,151,181.74,27442.74,2024-12-06,,False,10,377.87
1472,331,21,38,225,397,PO-adCZhA-45948570,Delivered,81,65.76,5326.56,2024-12-18,2024-12-20,False,22,53.75
1473,283,5,42,67,139,PO-HQVCZy-73117454,In Transit,104,37.56,3906.24,2024-10-24,,False,15,97.44
1474,143,4,12,40,273,PO-bhdAIM-58900142,Canceled,170,25.94,4409.8,2024-05-28,,False,6,401.35
1475,289,16,38,382,16,PO-DoeAkJ-15112884,Delivered,12,92.87,1114.44,2024-11-06,2024-11-10,False,22,432.17
1476,271,27,91,780,27,PO-MzTSkS-68670482,Ordered,110,132.03,14523.3,2024-10-09,,False,12,290.69
1477,17,8,54,946,167,PO-pbmtuj-34576328,Canceled,10,214.1,2141.0,2024-01-30,,False,13,160.76
1478,50,11,20,39,157,PO-LmjZFR-97287681,Canceled,130,225.95,29373.5,2024-02-27,,False,8,329.36
1479,256,14,15,46,14,PO-RJqbBu-73700436,Delivered,138,107.35,14814.3,2024-10-02,2024-10-06,False,20,361.91
1480,325,44,9,251,350,PO-aoQhuK-12894995,Canceled,18,171.97,3095.46,2024-12-12,,False,22,194.76
1481,337,42,67,732,435,PO-xvEkrQ-24211867,Canceled,58,189.73,11004.34,2024-12-29,,False,27,352.99
1482,61,30,5,989,482,PO-lEjzJk-52463814,Delivered,167,39.19,6544.73,2024-03-05,2024-03-05,True,4,315.52
1483,282,45,12,110,201,PO-BwsgWm-90295230,Delivered,48,42.03,2017.44,2024-10-14,2024-10-13,False,6,61.42
1484,71,29,43,941,29,PO-PLDLZd-75781472,Canceled,22,289.29,6364.38,2024-03-23,,False,12,94.32
1485,143,39,18,309,98,PO-OeZUXa-37193282,Canceled,41,123.14,5048.74,2024-06-01,,True,10,346.91
1486,149,27,12,770,354,PO-HyNnup-37516463,Ordered,94,290.96,27350.24,2024-06-03,,False,6,251.34
1487,90,4,79,16,273,PO-PhFjoJ-73243708,Canceled,55,195.06,10728.3,2024-04-19,,False,20,165.42
1488,140,4,12,458,133,PO-WAzMnP-41293982,Canceled,92,67.63,6221.96,2024-05-25,,False,6,243.84
1489,159,30,38,651,177,PO-IaFrht-25544170,Canceled,63,107.03,6742.89,2024-06-18,,True,11,579.48
1490,324,46,67,683,439,PO-gJtRPy-16368564,Partially Delivered,94,217.34,20429.96,2024-12-16,2024-12-20,False,27,387.68
1491,203,47,72,632,224,PO-pbIALG-56771320,Delivered,81,124.96,10121.76,2024-08-09,2024-08-14,False,19,200.32
1492,94,34,74,244,172,PO-EQIeCT-20885969,Delivered,51,275.5,14050.5,2024-04-25,2024-04-25,False,22,271.7
1493,11,2,79,498,2,PO-QvvQts-33669936,Ordered,169,64.04,10822.76,2024-01-31,,False,20,345.62
1494,182,16,73,243,16,PO-FcTefQ-31815762,Canceled,13,184.87,2403.31,2024-07-28,,False,28,305.64
1495,190,7,4,689,191,PO-dwAPcu-78519180,Partially Delivered,160,246.41,39425.6,2024-07-10,2024-07-15,True,2,639.6
1496,322,11,54,111,85,PO-DTKNzk-28552160,Partially Delivered,32,233.61,7475.52,2024-11-30,2024-12-05,False,13,225.83
1497,192,22,48,897,235,PO-ZBlnIL-29699336,Partially Delivered,25,278.95,6973.75,2024-08-02,2024-08-01,False,23,335.49
1498,60,38,89,647,188,PO-CfwrlF-45870853,Ordered,96,252.31,24221.76,2024-03-20,,False,20,128.97
1499,151,2,30,726,121,PO-HAjlBd-66979380,In Transit,195,14.27,2782.65,2024-06-08,,False,9,146.48
1500,294,35,44,509,35,PO-ayrPga-51748697,Ordered,146,327.39,47798.94,2024-11-08,,False,19,240.08
1501,274,33,47,816,33,PO-ohrqmw-64456249,Delivered,33,257.49,8497.17,2024-10-14,2024-10-14,False,14,332.96
1502,101,28,63,920,70,PO-UdYYve-33907801,Ordered,11,131.41,1445.51,2024-04-20,,False,10,457.97
1503,333,17,80,601,17,PO-cGSlvM-39942361,Canceled,183,214.64,39279.12,2024-12-22,,False,24,403.94
1504,326,9,5,13,9,PO-RoArrg-95989744,Partially Delivered,51,37.92,1933.92,2024-11-29,2024-11-30,False,8,419.04
1505,134,3,39,154,111,PO-RfyeMA-57389491,Ordered,101,178.48,18026.48,2024-05-31,,False,18,265.45
1506,256,49,5,224,49,PO-vwjqMf-02504215,Delivered,49,277.97,13620.53,2024-09-20,2024-09-24,False,8,475.56
1507,59,22,93,870,22,PO-aQMKul-13577833,Ordered,121,229.77,27802.17,2024-03-20,,False,21,432.75
1508,283,16,90,754,258,PO-eMeFTD-68880090,Ordered,124,136.24,16893.76,2024-11-04,,False,26,101.6
1509,354,44,58,457,64,PO-KJayaa-12715849,In Transit,40,116.6,4664.0,2024-12-27,,False,8,464.2
1510,177,19,67,966,299,PO-RJylsa-58333819,In Transit,143,177.02,25313.86,2024-07-22,,False,27,222.91
1511,185,45,91,780,311,PO-drRXsR-86278141,In Transit,42,163.41,6863.22,2024-07-15,,False,12,107.87
1512,69,19,55,399,19,PO-QzFHGM-31209062,Delivered,32,211.3,6761.6,2024-04-06,2024-04-09,False,28,498.68
1513,27,7,73,393,7,PO-arIMsT-48433165,Delivered,117,110.6,12940.2,2024-02-24,2024-02-27,False,28,114.87
1514,151,44,13,219,64,PO-KGllQb-36133915,Canceled,119,96.25,11453.75,2024-06-05,,False,6,64.57
1515,137,42,100,544,390,PO-BtaoVQ-55029439,In Transit,153,77.67,11883.51,2024-06-10,,False,25,78.46
1516,129,28,47,722,209,PO-iuXKRn-35856269,Ordered,24,164.32,3943.68,2024-05-22,,False,14,388.93
1517,128,45,99,497,201,PO-zvgExK-54638276,Ordered,68,254.33,17294.44,2024-05-31,,False,24,242.91
1518,72,41,6,394,427,PO-TazdPr-58493995,In Transit,121,248.14,30024.94,2024-03-20,,True,8,728.08
1519,270,13,67,732,110,PO-tfWYJa-83341948,Ordered,30,155.83,4674.9,2024-10-23,,False,27,266.65
1520,58,15,99,497,420,PO-aytWQY-60139114,Canceled,89,325.26,28948.14,2024-03-22,,False,24,196.55
1521,202,4,36,211,366,PO-lWlRKb-60620791,Partially Delivered,73,193.27,14108.71,2024-08-18,2024-08-23,False,29,110.95
1522,218,24,63,799,212,PO-ZjjnLR-53040828,Partially Delivered,114,98.48,11226.72,2024-08-15,2024-08-18,False,10,259.48
1523,229,47,39,60,327,PO-zsDBdL-05475464,Delivered,32,16.4,524.8,2024-09-03,2024-09-04,False,18,151.87
1524,333,2,72,810,240,PO-VfFpmX-50008651,Canceled,46,219.3,10087.8,2024-12-17,,False,19,209.99
1525,259,37,34,359,162,PO-otcies-31187093,In Transit,30,52.63,1578.9,2024-10-11,,False,26,209.62
1526,124,6,27,272,445,PO-HrOrEg-49182770,Canceled,176,112.56,19810.56,2024-05-24,,False,21,232.82
1527,285,43,71,157,43,PO-HMplLT-12744342,Canceled,97,163.22,15832.34,2024-10-12,,False,1,243.57
1528,217,48,84,948,48,PO-cvnoPO-43616311,In Transit,25,159.13,3978.25,2024-09-02,,False,29,389.53
1529,118,24,36,211,24,PO-SvclDi-12105113,Delivered,187,162.41,30370.67,2024-05-26,2024-05-31,False,29,215.46
1530,320,24,26,549,170,PO-QgIYNP-55109353,Partially Delivered,156,9.05,1411.8,2024-11-30,2024-11-29,False,15,112.89
1531,104,16,9,251,258,PO-BEBFxj-20864595,In Transit,193,153.75,29673.75,2024-05-05,,False,22,452.11
1532,255,1,77,381,1,PO-ORzoLo-03884752,Ordered,80,180.32,14425.6,2024-09-13,,False,2,124.94
1533,275,50,73,521,476,PO-uSMfmY-05551232,Delivered,133,72.29,9614.57,2024-10-29,2024-10-31,False,28,313.62
1534,134,27,31,117,354,PO-EVAPXZ-10849868,Delivered,95,113.98,10828.1,2024-06-04,2024-06-08,False,22,321.13
1535,158,41,89,337,154,PO-qSFnWH-43860579,Delivered,92,113.85,10474.2,2024-06-26,2024-06-25,False,20,176.66
1536,19,12,92,430,12,PO-BgoYhk-99433332,Partially Delivered,149,138.49,20635.01,2024-01-27,2024-02-01,False,8,285.31
1537,135,3,42,873,3,PO-slhItS-50856389,Ordered,112,49.57,5551.84,2024-05-29,,False,15,327.94
1538,117,35,18,463,208,PO-lXGOLU-16972375,In Transit,103,29.38,3026.14,2024-05-16,,False,20,300.27
1539,88,15,90,342,455,PO-dKLvNf-77501619,Canceled,30,204.95,6148.5,2024-04-23,,False,26,376.51
1540,295,5,24,847,125,PO-bxdFJa-19623151,In Transit,99,49.86,4936.14,2024-10-26,,False,5,474.64
1541,232,17,57,834,286,PO-KeGJEv-41584834,Partially Delivered,145,257.63,37356.35,2024-08-23,2024-08-28,False,4,367.13
1542,122,34,59,20,34,PO-UBJUtg-83212951,In Transit,67,52.88,3542.96,2024-05-14,,False,13,362.48
1543,195,50,89,606,451,PO-XMiEVh-98333881,Ordered,154,139.39,21466.06,2024-08-02,,False,20,288.18
1544,32,21,99,925,397,PO-KyCxvV-36520706,Ordered,121,160.93,19472.53,2024-02-25,,False,24,231.17
1545,262,7,9,439,226,PO-fEZeQJ-28147666,Partially Delivered,49,247.89,12146.61,2024-10-10,2024-10-10,False,22,84.92
1546,146,21,39,256,397,PO-oKabcZ-23167727,Canceled,138,273.78,37781.64,2024-06-12,,False,18,408.49
1547,325,32,15,788,343,PO-HtltSO-65135723,Partially Delivered,191,264.63,50544.33,2024-12-10,2024-12-13,False,20,113.53
1548,237,37,28,241,368,PO-pEpclI-92139359,Canceled,55,258.55,14220.25,2024-08-28,,True,4,374.86
1549,237,45,80,614,45,PO-bMXFXz-74197572,Partially Delivered,194,115.36,22379.84,2024-09-17,2024-09-22,False,24,241.97
1550,16,10,99,252,10,PO-SghNQL-31501084,Partially Delivered,160,100.59,16094.4,2024-02-09,2024-02-12,False,24,299.15
1551,140,11,93,640,157,PO-hzxJvN-03994460,Ordered,164,232.47,38125.08,2024-06-09,,False,21,474.5
1552,348,25,71,979,134,PO-KZQEKX-26455754,Canceled,185,323.32,59814.2,2024-12-14,,False,1,71.07
1553,343,19,27,988,299,PO-fRLcFQ-66704923,Partially Delivered,169,176.27,29789.63,2024-12-29,2025-01-02,False,21,206.18
1554,350,4,47,415,366,PO-bbHQIS-99274428,Delivered,104,242.56,25226.24,2024-12-29,2024-12-31,False,14,471.87
1555,218,47,84,148,117,PO-etQEAp-82915101,In Transit,194,94.77,18385.38,2024-09-03,,False,29,134.61
1556,126,10,88,190,10,PO-TJwwaR-04657208,In Transit,114,270.74,30864.36,2024-05-13,,False,8,390.96
1557,90,32,64,413,343,PO-xsiFWK-68645401,Canceled,118,169.5,20001.0,2024-04-22,,False,23,163.65
1558,27,9,46,297,202,PO-MOIgqX-81919302,Delivered,112,57.65,6456.8,2024-02-17,2024-02-15,False,21,394.58
1559,126,19,11,701,363,PO-vamYKl-70432435,Partially Delivered,16,134.14,2146.24,2024-05-08,2024-05-10,True,3,312.39
1560,274,29,61,577,290,PO-IrUlot-69282241,In Transit,128,157.67,20181.76,2024-10-12,,False,12,445.01
1561,138,11,16,155,85,PO-hvSZUK-44675735,Delivered,169,225.65,38134.85,2024-06-14,2024-06-16,False,28,175.79
1562,237,23,31,985,23,PO-jGHJxZ-79747652,In Transit,12,175.38,2104.56,2024-09-15,,False,22,438.47
1563,232,13,78,74,147,PO-cwBbLQ-16230118,Delivered,117,81.3,9512.1,2024-09-18,2024-09-21,False,30,85.0
1564,164,30,62,798,482,PO-rTBNPJ-92620987,Canceled,59,176.5,10413.5,2024-07-01,,False,19,447.11
1565,206,48,90,49,48,PO-LtmYQm-93456011,In Transit,55,9.99,549.45,2024-08-19,,False,26,207.69
1566,104,49,61,576,483,PO-zCTFOx-22869177,In Transit,191,75.53,14426.23,2024-04-25,,False,12,146.72
1567,126,10,31,121,421,PO-UBeoDQ-69133201,In Transit,173,145.77,25218.21,2024-05-27,,False,22,55.1
1568,29,20,97,800,174,PO-LRsAeC-03629211,Ordered,147,78.53,11543.91,2024-02-20,,False,22,490.11
1569,351,13,3,940,13,PO-DRPyen-54669910,Canceled,41,161.67,6628.47,2024-12-23,,True,7,145.19
1570,81,45,20,444,255,PO-SneEcC-24054868,Canceled,154,227.79,35079.66,2024-03-29,,False,8,225.03
1571,300,29,69,846,290,PO-mkZOko-69202853,Ordered,103,76.66,7895.98,2024-11-08,,False,13,106.94
1572,90,1,87,274,1,PO-brsdjs-47066355,Partially Delivered,50,16.0,800.0,2024-04-25,2024-04-25,False,26,389.97
1573,245,50,43,941,451,PO-RIrxby-65325577,Delivered,166,276.0,45816.0,2024-09-13,2024-09-18,False,12,196.86
1574,107,37,78,956,37,PO-SVVblV-70142010,Delivered,102,211.73,21596.46,2024-05-16,2024-05-18,False,30,145.29
1575,63,33,67,858,33,PO-CrRyrv-98485310,Canceled,132,137.74,18181.68,2024-03-30,,False,27,161.41
1576,42,46,73,786,442,PO-PqWDvR-58770433,Ordered,49,210.31,10305.19,2024-02-25,,True,14,546.08
